,year,value,str_startDate,daysForward,url,label,alternateLabel,detail,startDate,endDate,seasontype.label,seasontype.value,seasontype.startDate,seasontype.endDate,group
0,2001,1,20010803,5,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20010803&daysForward=5,Hall of Fame Weekend,HOF,Aug 3-7,2001-08-03T07:00Z,2001-08-08T06:59Z,Preseason,1,2001-08-03T07:00Z,2001-09-05T06:59Z,20
1,2001,2,20010808,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20010808&daysForward=7,Preseason Week 1,Pre Wk 1,Aug 8-14,2001-08-08T07:00Z,2001-08-15T06:59Z,Preseason,1,2001-08-03T07:00Z,2001-09-05T06:59Z,20
2,2001,3,20010815,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20010815&daysForward=7,Preseason Week 2,Pre Wk 2,Aug 15-21,2001-08-15T07:00Z,2001-08-22T06:59Z,Preseason,1,2001-08-03T07:00Z,2001-09-05T06:59Z,20
3,2001,4,20010822,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20010822&daysForward=7,Preseason Week 3,Pre Wk 3,Aug 22-28,2001-08-22T07:00Z,2001-08-29T06:59Z,Preseason,1,2001-08-03T07:00Z,2001-09-05T06:59Z,20
4,2001,5,20010829,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20010829&daysForward=7,Preseason Week 4,Pre Wk 4,Aug 29-Sep 4,2001-08-29T07:00Z,2001-09-05T06:59Z,Preseason,1,2001-08-03T07:00Z,2001-09-05T06:59Z,20
5,2001,1,20010905,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20010905&daysForward=7,Week 1,Week 1,Sep 5-11,2001-09-05T07:00Z,2001-09-12T06:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
6,2001,2,20010919,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20010919&daysForward=7,Week 2,Week 2,Sep 19-25,2001-09-19T07:00Z,2001-09-26T06:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
7,2001,3,20010926,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20010926&daysForward=7,Week 3,Week 3,Sep 26-Oct 2,2001-09-26T07:00Z,2001-10-03T06:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
8,2001,4,20011003,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011003&daysForward=7,Week 4,Week 4,Oct 3-9,2001-10-03T07:00Z,2001-10-10T06:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
9,2001,5,20011010,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011010&daysForward=7,Week 5,Week 5,Oct 10-16,2001-10-10T07:00Z,2001-10-17T06:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
10,2001,6,20011017,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011017&daysForward=7,Week 6,Week 6,Oct 17-23,2001-10-17T07:00Z,2001-10-24T06:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
11,2001,7,20011024,8,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011024&daysForward=8,Week 7,Week 7,Oct 24-30,2001-10-24T07:00Z,2001-10-31T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
12,2001,8,20011031,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011031&daysForward=7,Week 8,Week 8,Oct 31-Nov 6,2001-10-31T08:00Z,2001-11-07T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
13,2001,9,20011107,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011107&daysForward=7,Week 9,Week 9,Nov 7-13,2001-11-07T08:00Z,2001-11-14T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
14,2001,10,20011114,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011114&daysForward=7,Week 10,Week 10,Nov 14-20,2001-11-14T08:00Z,2001-11-21T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
15,2001,11,20011121,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011121&daysForward=7,Week 11,Week 11,Nov 21-27,2001-11-21T08:00Z,2001-11-28T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
16,2001,12,20011128,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011128&daysForward=7,Week 12,Week 12,Nov 28-Dec 4,2001-11-28T08:00Z,2001-12-05T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
17,2001,13,20011205,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011205&daysForward=7,Week 13,Week 13,Dec 5-11,2001-12-05T08:00Z,2001-12-12T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
18,2001,14,20011212,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011212&daysForward=7,Week 14,Week 14,Dec 12-18,2001-12-12T08:00Z,2001-12-19T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
19,2001,15,20011219,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011219&daysForward=7,Week 15,Week 15,Dec 19-25,2001-12-19T08:00Z,2001-12-26T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
20,2001,16,20011226,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20011226&daysForward=7,Week 16,Week 16,Dec 26-Jan 1,2001-12-26T08:00Z,2002-01-02T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
21,2001,17,20020102,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020102&daysForward=7,Week 17,Week 17,Jan 2-8,2002-01-02T08:00Z,2002-01-09T07:59Z,Regular Season,2,2001-09-05T07:00Z,2002-01-08T07:59Z,20
22,2001,1,20020109,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020109&daysForward=7,Wild Card,Wild Card,Jan 9-15,2002-01-09T08:00Z,2002-01-16T07:59Z,Postseason,3,2002-01-08T08:00Z,2002-03-03T07:59Z,20
23,2001,2,20020116,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020116&daysForward=7,Divisional Round,Div Rd,Jan 16-22,2002-01-16T08:00Z,2002-01-23T07:59Z,Postseason,3,2002-01-08T08:00Z,2002-03-03T07:59Z,20
24,2001,3,20020123,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020123&daysForward=7,Conference Championship,Conf Champ,Jan 23-29,2002-01-23T08:00Z,2002-01-30T07:59Z,Postseason,3,2002-01-08T08:00Z,2002-03-03T07:59Z,20
25,2001,4,20020130,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020130&daysForward=7,Super Bowl,Super Bowl,Jan 30-Feb 5,2002-01-30T08:00Z,2002-02-06T07:59Z,Postseason,3,2002-01-08T08:00Z,2002-03-03T07:59Z,20
26,2001,5,20020206,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020206&daysForward=7,Pro Bowl,Pro Bowl,Feb 6-12,2002-02-06T08:00Z,2002-02-13T07:59Z,Postseason,3,2002-01-08T08:00Z,2002-03-03T07:59Z,20
27,2001,4,20020303,153,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020303&daysForward=153,Off Season,,,2002-03-03T08:00Z,2002-08-03T06:59Z,,,,,20
0,2002,1,20020731,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020731&daysForward=7,Hall of Fame Weekend,HOF,Jul 31-Aug 6,2002-07-31T07:00Z,2002-08-07T06:59Z,Preseason,1,2002-07-16T07:00Z,2002-09-04T06:59Z,20
1,2002,2,20020807,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020807&daysForward=7,Preseason Week 1,Pre Wk 1,Aug 7-13,2002-08-07T07:00Z,2002-08-14T06:59Z,Preseason,1,2002-07-16T07:00Z,2002-09-04T06:59Z,20
2,2002,3,20020814,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020814&daysForward=7,Preseason Week 2,Pre Wk 2,Aug 14-20,2002-08-14T07:00Z,2002-08-21T06:59Z,Preseason,1,2002-07-16T07:00Z,2002-09-04T06:59Z,20
3,2002,4,20020821,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020821&daysForward=7,Preseason Week 3,Pre Wk 3,Aug 21-27,2002-08-21T07:00Z,2002-08-28T06:59Z,Preseason,1,2002-07-16T07:00Z,2002-09-04T06:59Z,20
4,2002,5,20020828,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020828&daysForward=7,Preseason Week 4,Pre Wk 4,Aug 28-Sep 3,2002-08-28T07:00Z,2002-09-04T06:59Z,Preseason,1,2002-07-16T07:00Z,2002-09-04T06:59Z,20
5,2002,1,20020904,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020904&daysForward=7,Week 1,Week 1,Sep 4-10,2002-09-04T07:00Z,2002-09-11T06:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
6,2002,2,20020911,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020911&daysForward=7,Week 2,Week 2,Sep 11-17,2002-09-11T07:00Z,2002-09-18T06:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
7,2002,3,20020918,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020918&daysForward=7,Week 3,Week 3,Sep 18-24,2002-09-18T07:00Z,2002-09-25T06:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
8,2002,4,20020925,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20020925&daysForward=7,Week 4,Week 4,Sep 25-Oct 1,2002-09-25T07:00Z,2002-10-02T06:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
9,2002,5,20021002,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021002&daysForward=7,Week 5,Week 5,Oct 2-8,2002-10-02T07:00Z,2002-10-09T06:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
10,2002,6,20021009,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021009&daysForward=7,Week 6,Week 6,Oct 9-15,2002-10-09T07:00Z,2002-10-16T06:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
11,2002,7,20021016,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021016&daysForward=7,Week 7,Week 7,Oct 16-22,2002-10-16T07:00Z,2002-10-23T06:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
12,2002,8,20021023,8,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021023&daysForward=8,Week 8,Week 8,Oct 23-29,2002-10-23T07:00Z,2002-10-30T07:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
13,2002,9,20021030,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021030&daysForward=7,Week 9,Week 9,Oct 30-Nov 5,2002-10-30T08:00Z,2002-11-06T07:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
14,2002,10,20021106,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021106&daysForward=7,Week 10,Week 10,Nov 6-12,2002-11-06T08:00Z,2002-11-13T07:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
15,2002,11,20021113,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021113&daysForward=7,Week 11,Week 11,Nov 13-19,2002-11-13T08:00Z,2002-11-20T07:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
16,2002,12,20021120,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021120&daysForward=7,Week 12,Week 12,Nov 20-26,2002-11-20T08:00Z,2002-11-27T07:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
17,2002,13,20021127,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021127&daysForward=7,Week 13,Week 13,Nov 27-Dec 3,2002-11-27T08:00Z,2002-12-04T07:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
18,2002,14,20021204,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021204&daysForward=7,Week 14,Week 14,Dec 4-10,2002-12-04T08:00Z,2002-12-11T07:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
19,2002,15,20021211,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021211&daysForward=7,Week 15,Week 15,Dec 11-17,2002-12-11T08:00Z,2002-12-18T07:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
20,2002,16,20021218,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021218&daysForward=7,Week 16,Week 16,Dec 18-24,2002-12-18T08:00Z,2002-12-25T07:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
21,2002,17,20021225,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20021225&daysForward=7,Week 17,Week 17,Dec 25-31,2002-12-25T08:00Z,2003-01-01T07:59Z,Regular Season,2,2002-09-04T07:00Z,2003-01-01T07:59Z,20
22,2002,1,20030101,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030101&daysForward=7,Wild Card,Wild Card,Jan 1-7,2003-01-01T08:00Z,2003-01-08T07:59Z,Postseason,3,2003-01-01T08:00Z,2003-07-29T06:59Z,20
23,2002,2,20030108,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030108&daysForward=7,Divisional Round,Div Rd,Jan 8-14,2003-01-08T08:00Z,2003-01-15T07:59Z,Postseason,3,2003-01-01T08:00Z,2003-07-29T06:59Z,20
24,2002,3,20030115,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030115&daysForward=7,Conference Championship,Conf Champ,Jan 15-21,2003-01-15T08:00Z,2003-01-22T07:59Z,Postseason,3,2003-01-01T08:00Z,2003-07-29T06:59Z,20
25,2002,4,20030122,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030122&daysForward=7,Super Bowl,Super Bowl,Jan 22-28,2003-01-22T08:00Z,2003-01-29T07:59Z,Postseason,3,2003-01-01T08:00Z,2003-07-29T06:59Z,20
26,2002,5,20030129,8,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030129&daysForward=8,Pro Bowl,Pro Bowl,Jan 29-Feb 5,2003-01-29T08:00Z,2003-02-06T07:59Z,Postseason,3,2003-01-01T08:00Z,2003-07-29T06:59Z,20
0,2003,1,20030730,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030730&daysForward=7,Hall of Fame Weekend,HOF,Jul 30-Aug 5,2003-07-30T07:00Z,2003-08-06T06:59Z,Preseason,1,2003-07-30T07:00Z,2003-09-03T06:59Z,20
1,2003,2,20030806,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030806&daysForward=7,Preseason Week 1,Pre Wk 1,Aug 6-12,2003-08-06T07:00Z,2003-08-13T06:59Z,Preseason,1,2003-07-30T07:00Z,2003-09-03T06:59Z,20
2,2003,3,20030813,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030813&daysForward=7,Preseason Week 2,Pre Wk 2,Aug 13-19,2003-08-13T07:00Z,2003-08-20T06:59Z,Preseason,1,2003-07-30T07:00Z,2003-09-03T06:59Z,20
3,2003,4,20030820,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030820&daysForward=7,Preseason Week 3,Pre Wk 3,Aug 20-26,2003-08-20T07:00Z,2003-08-27T06:59Z,Preseason,1,2003-07-30T07:00Z,2003-09-03T06:59Z,20
4,2003,5,20030827,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030827&daysForward=7,Preseason Week 4,Pre Wk 4,Aug 27-Sep 2,2003-08-27T07:00Z,2003-09-03T06:59Z,Preseason,1,2003-07-30T07:00Z,2003-09-03T06:59Z,20
5,2003,1,20030903,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030903&daysForward=7,Week 1,Week 1,Sep 3-9,2003-09-03T07:00Z,2003-09-10T06:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
6,2003,2,20030910,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030910&daysForward=7,Week 2,Week 2,Sep 10-16,2003-09-10T07:00Z,2003-09-17T06:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
7,2003,3,20030917,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030917&daysForward=7,Week 3,Week 3,Sep 17-23,2003-09-17T07:00Z,2003-09-24T06:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
8,2003,4,20030924,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20030924&daysForward=7,Week 4,Week 4,Sep 24-30,2003-09-24T07:00Z,2003-10-01T06:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
9,2003,5,20031001,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031001&daysForward=7,Week 5,Week 5,Oct 1-7,2003-10-01T07:00Z,2003-10-08T06:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
10,2003,6,20031008,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031008&daysForward=7,Week 6,Week 6,Oct 8-14,2003-10-08T07:00Z,2003-10-15T06:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
11,2003,7,20031015,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031015&daysForward=7,Week 7,Week 7,Oct 15-21,2003-10-15T07:00Z,2003-10-22T06:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
12,2003,8,20031022,8,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031022&daysForward=8,Week 8,Week 8,Oct 22-28,2003-10-22T07:00Z,2003-10-29T07:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
13,2003,9,20031029,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031029&daysForward=7,Week 9,Week 9,Oct 29-Nov 4,2003-10-29T08:00Z,2003-11-05T07:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
14,2003,10,20031105,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031105&daysForward=7,Week 10,Week 10,Nov 5-11,2003-11-05T08:00Z,2003-11-12T07:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
15,2003,11,20031112,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031112&daysForward=7,Week 11,Week 11,Nov 12-18,2003-11-12T08:00Z,2003-11-19T07:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
16,2003,12,20031119,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031119&daysForward=7,Week 12,Week 12,Nov 19-25,2003-11-19T08:00Z,2003-11-26T07:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
17,2003,13,20031126,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031126&daysForward=7,Week 13,Week 13,Nov 26-Dec 2,2003-11-26T08:00Z,2003-12-03T07:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
18,2003,14,20031203,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031203&daysForward=7,Week 14,Week 14,Dec 3-9,2003-12-03T08:00Z,2003-12-10T07:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
19,2003,15,20031210,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031210&daysForward=7,Week 15,Week 15,Dec 10-16,2003-12-10T08:00Z,2003-12-17T07:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
20,2003,16,20031217,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031217&daysForward=7,Week 16,Week 16,Dec 17-23,2003-12-17T08:00Z,2003-12-24T07:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
21,2003,17,20031224,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031224&daysForward=7,Week 17,Week 17,Dec 24-30,2003-12-24T08:00Z,2003-12-31T07:59Z,Regular Season,2,2003-09-03T07:00Z,2003-12-31T07:59Z,20
22,2003,1,20031231,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20031231&daysForward=7,Wild Card,Wild Card,Dec 31-Jan 6,2003-12-31T08:00Z,2004-01-07T07:59Z,Postseason,3,2003-12-31T08:00Z,2004-02-04T07:59Z,20
23,2003,2,20040107,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040107&daysForward=7,Divisional Round,Div Rd,Jan 7-13,2004-01-07T08:00Z,2004-01-14T07:59Z,Postseason,3,2003-12-31T08:00Z,2004-02-04T07:59Z,20
24,2003,3,20040114,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040114&daysForward=7,Conference Championship,Conf Champ,Jan 14-20,2004-01-14T08:00Z,2004-01-21T07:59Z,Postseason,3,2003-12-31T08:00Z,2004-02-04T07:59Z,20
25,2003,4,20040121,14,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040121&daysForward=14,Super Bowl,Super Bowl,Jan 21-Feb 3,2004-01-21T08:00Z,2004-02-04T07:59Z,Postseason,3,2003-12-31T08:00Z,2004-02-04T07:59Z,20
26,2003,5,20040204,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040204&daysForward=7,Pro Bowl,Pro Bowl,Feb 4-10,2004-02-04T08:00Z,2004-02-10T19:59Z,Postseason,3,2003-12-31T08:00Z,2004-02-04T07:59Z,20
27,2003,4,20040204,182,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040204&daysForward=182,Off Season,,,2004-02-04T08:00Z,2004-08-04T06:59Z,,,,,20
0,2004,1,20040804,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040804&daysForward=7,Hall of Fame Weekend,HOF,Aug 4-10,2004-08-04T07:00Z,2004-08-11T06:59Z,Preseason,1,2004-08-04T07:00Z,2004-09-08T06:59Z,20
1,2004,2,20040811,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040811&daysForward=7,Preseason Week 1,Pre Wk 1,Aug 11-17,2004-08-11T07:00Z,2004-08-18T06:59Z,Preseason,1,2004-08-04T07:00Z,2004-09-08T06:59Z,20
2,2004,3,20040818,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040818&daysForward=7,Preseason Week 2,Pre Wk 2,Aug 18-24,2004-08-18T07:00Z,2004-08-25T06:59Z,Preseason,1,2004-08-04T07:00Z,2004-09-08T06:59Z,20
3,2004,4,20040825,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040825&daysForward=7,Preseason Week 3,Pre Wk 3,Aug 25-31,2004-08-25T07:00Z,2004-09-01T06:59Z,Preseason,1,2004-08-04T07:00Z,2004-09-08T06:59Z,20
4,2004,5,20040901,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040901&daysForward=7,Preseason Week 4,Pre Wk 4,Sep 1-7,2004-09-01T07:00Z,2004-09-08T06:59Z,Preseason,1,2004-08-04T07:00Z,2004-09-08T06:59Z,20
5,2004,1,20040908,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040908&daysForward=7,Week 1,Week 1,Sep 8-14,2004-09-08T07:00Z,2004-09-15T06:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
6,2004,2,20040915,7,http://site.api.espn.com/apis/site/v2/sports/football/nfl/scoreboard?groups=20&limit=1000&dates=20040915&daysForward=7,Week 2,Week 2,Sep 15-21,2004-09-15T07:00Z,2004-09-22T06:59Z,Regular Season,2,2004-09-08T07:00Z,2005-01-05T07:59Z,20
