,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,situation.lastPlay.id,situation.lastPlay.type.id,situation.lastPlay.type.text,situation.lastPlay.text,situation.lastPlay.scoreValue,situation.lastPlay.probability.tiePercentage,situation.lastPlay.probability.homeWinPercentage,situation.lastPlay.probability.awayWinPercentage,odds,tickets,season
0,401259042,s:40~l:41~e:401259042~c:401259042,2020-12-10T22:00Z,50,True,False,False,False,[],2020-12-10T22:00Z,0,N/A,2201,Williams Arena at Minges Coliseum,Greenville,NC,8000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,151,s:40~l:41~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,f0907b,True,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,62,2454,s:40~l:41~t:2454,North Florida,Ospreys,UNF,North Florida Ospreys,North Florida,004B8D,babcbe,True,2123,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,46,,,,,,,,,,,,,,,,2021
0,401262111,s:40~l:41~e:401262111~c:401262111,2020-12-10T23:00Z,350,True,False,False,False,[],2020-12-10T23:00Z,0,N/A,2174,Ellis T. Johnson Arena,Morehead,KY,6500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2413,s:40~l:41~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,fed91a,True,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,2975,s:40~l:41~t:2975,Transylvania,Pioneers,TRAN,Transylvania Pioneers,Transylvania,,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2975.png,,,,,,,,,,,,,,,,,2021
0,401261722,s:40~l:41~e:401261722~c:401261722,2020-12-10T23:30Z,0,True,True,True,False,"[{'type': 'event', 'headline': 'Dakota Showcase'}]",2020-12-10T23:30Z,0,N/A,4796,Sanford Pentagon,Sioux Falls,SD,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,233,s:40~l:41~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,True,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,49,155,s:40~l:41~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,c2c3c0,True,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,49,,49,Summit League,Summit,True,,,,,,,,,,,2021
0,401268091,s:40~l:41~e:401268091~c:401268091,2020-12-11T00:00Z,0,True,False,False,False,[],2020-12-11T00:00Z,0,N/A,2164,Physical Education Complex,Baltimore,MD,4100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,True,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,,,,,,,,,,,,,,,,2021
0,401258903,s:40~l:41~e:401258903~c:401258903,2020-12-11T00:00Z,312,True,False,False,False,[],2020-12-11T00:00Z,0,N/A,5995,Flowers Hall,Florence,AL,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2453,s:40~l:41~t:2453,North Alabama,Lions,UNA,North Alabama Lions,North Alabama,663399,,True,5995,https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png,46,2653,s:40~l:41~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,True,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,,,,,,,,,,,,,,,,2021
0,401268813,s:40~l:41~e:401268813~c:401268813,2020-12-11T00:30Z,0,True,False,False,False,[],2020-12-11T00:30Z,0,N/A,5994,CBU Events Center,Riverside,CA,5050.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2856,s:40~l:41~t:2856,California Baptist,Lancers,CBU,California Baptist Lancers,Cal Baptist,000080,,True,5994,https://a.espncdn.com/i/teamlogos/ncaa/500/2856.png,30,3249,s:40~l:41~t:3249,St. Katherine,Firebirds,STKAT,St. Katherine Firebirds,St. Katherine,,,False,,,,,,,,,,,,,,,,,,,2021
0,401268797,s:40~l:41~e:401268797~c:401268797,2020-12-11T00:30Z,427,True,False,False,False,[],2020-12-11T00:30Z,0,N/A,4585,Bernard G. Johnson Coliseum,Huntsville,TX,6100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2534,s:40~l:41~t:2534,Sam Houston State,Bearkats,SHSU,Sam Houston State Bearkats,Sam Houston St,fe5000,000000,True,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,2326,s:40~l:41~t:2326,Le Tourneau,Yellow Jackets,LTO,Le Tourneau Yellow Jackets,LeTourneau,,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2326.png,,,,,,,,,,,,,,,,,2021
0,401266775,s:40~l:41~e:401266775~c:401266775,2020-12-11T01:00Z,1804,True,False,False,False,[],2020-12-11T01:00Z,0,N/A,5168,The Pavilion at Ole Miss,Oxford,MS,9500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,True,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson State,123297,b5b7ba,True,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,,,,,,,,,,,,,,,,2021
0,401263921,s:40~l:41~e:401263921~c:401263921,2020-12-11T01:00Z,0,True,False,False,False,[],2020-12-11T01:00Z,0,N/A,506,Gill Coliseum,Corvallis,OR,9604.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,True,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,2501,s:40~l:41~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,0e034e,f0f0f0,True,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,OT,,,,,,,,,,,,,,,2021
0,401263454,s:40~l:41~e:401263454~c:401263454,2020-12-11T01:00Z,0,True,False,False,False,[],2020-12-11T01:00Z,0,N/A,2094,Williams Arena,Minneapolis,MN,14625.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,135,s:40~l:41~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,True,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,140,s:40~l:41~t:140,UM Kansas City,Roos,UMKC,UM Kansas City Roos,UM Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,49,,,,,,,,,,,,,,,,2021
0,401262489,s:40~l:41~e:401262489~c:401262489,2020-12-11T01:00Z,0,True,False,False,False,[],2020-12-11T01:00Z,0,N/A,2023,J. Lawrence Walkup Skydome,Flagstaff,AZ,3300.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,True,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,27,s:40~l:41~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,,True,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,,,,,,,,,,,,,,,,2021
0,401262166,s:40~l:41~e:401262166~c:401262166,2020-12-11T01:00Z,1009,True,False,False,False,[],2020-12-11T01:00Z,0,N/A,1971,E. A. Diddle Arena,Bowling Green,KY,7523.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,True,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,2241,s:40~l:41~t:2241,Gardner-Webb,Bulldogs,GWEB,Gardner-Webb Bulldogs,Gardner-Webb,c12535,909090,True,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,6,,,,,,,,,,,,,,,,2021
0,401257377,s:40~l:41~e:401257377~c:401257377,2020-12-11T01:00Z,465,True,False,False,False,"[{'type': 'event', 'headline': 'South Texas Showdown'}]",2020-12-11T01:00Z,0,N/A,2211,American Bank Center,Corpus Christi,TX,8100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,357,s:40~l:41~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,True,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,292,s:40~l:41~t:292,UT Rio Grande Valley,Vaqueros,UTRGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,True,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,30,,,,,,,,,,,,,,,,2021
0,401264440,s:40~l:41~e:401264440~c:401264440,2020-12-11T02:00Z,0,True,False,False,False,[],2020-12-11T02:00Z,0,N/A,789,War Memorial at the Sobrato Center,San Francisco,CA,3005.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,True,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,True,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,,,,,,,,,,,,,,,,2021
0,401261723,s:40~l:41~e:401261723~c:401261723,2020-12-11T02:00Z,0,True,True,True,False,"[{'type': 'event', 'headline': 'Dakota Showcase'}]",2020-12-11T02:00Z,0,N/A,4796,Sanford Pentagon,Sioux Falls,SD,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2571,s:40~l:41~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,South Dakota St,005DAB,c33139,True,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,49,2449,s:40~l:41~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,North Dakota St,01402A,ffffff,True,5433,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,49,,49,Summit League,Summit,True,,,,,,,,,,,2021
0,401261642,s:40~l:41~e:401261642~c:401261642,2020-12-11T02:00Z,0,True,False,False,False,[],2020-12-11T02:00Z,0,N/A,1979,McCarthey Athletic Center,Spokane,WA,6000.0,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,True,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,2582,s:40~l:41~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,True,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,,,,,,,,,,,,,,,,2021
0,401263097,s:40~l:41~e:401263097~c:401263097,2020-12-10T23:00Z,0,True,False,False,False,[],2020-12-10T23:00Z,0,N/A,2017,Convocation Center (VA),Hampton,VA,7200.0,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,,True,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,6,111926,s:40~l:41~t:111926,Regent University,Royals,RGNT,Regent University Royals,Regent,,,False,,,,,,,,,,,,,,,,,,,2021
0,401257623,s:40~l:41~e:401257623~c:401257623,2020-12-10T23:00Z,0,True,False,False,False,[],2020-12-10T23:00Z,0,N/A,1962,Colonial Life Arena,Columbia,SC,18000.0,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2579,s:40~l:41~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,True,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,2747,s:40~l:41~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B22,f0f0f0,True,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,,,,,,,,,,,,,,,,2021
0,401264529,s:40~l:41~e:401264529~c:401264529,2020-12-11T00:00Z,0,True,False,False,False,[],2020-12-11T00:00Z,0,N/A,1915,McBrayer Arena,Richmond,KY,6500.0,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,True,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,20,109700,s:40~l:41~t:109700,Boyce,Bulldogs,BOY,Boyce Bulldogs,Boyce,,,False,,,,,,,,,,,,,,,,,,,2021
0,401265149,s:40~l:41~e:401265149~c:401265149,2020-12-12T02:00Z,560,True,False,False,False,[],2020-12-12T02:00Z,0,N/A,363,Carver-Hawkeye Arena,Iowa City,IA,15000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,ffe100,True,363,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,830b2c,True,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,,,,,,,,,,,,,,,,2021
0,401254035,s:40~l:41~e:401254035~c:401254035,2020-12-12T00:00Z,2500,True,False,False,False,[],2020-12-12T00:00Z,0,N/A,2171,Allen Fieldhouse,Lawrence,KS,16300.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,True,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,2437,s:40~l:41~t:2437,Omaha,Mavericks,OMA,Omaha Mavericks,Omaha,e3193e,,True,5059,https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png,49,,,,,,,,,,,,,,,,2021
0,401263602,s:40~l:41~e:401263602~c:401263602,2020-12-12T00:00Z,254,True,False,False,False,[],2020-12-12T00:00Z,0,N/A,353,CHI Health Center Omaha,Omaha,NE,17352.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,True,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,4,158,s:40~l:41~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Nebraska,F20017,f5f1e7,True,4569,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,7,,,,,,,,,,,,,,,,2021
0,401254978,s:40~l:41~e:401254978~c:401254978,2020-12-12T00:00Z,0,True,False,True,False,[],2020-12-12T00:00Z,0,N/A,2013,McDonough Arena,Washington,DC,2400.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,True,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,True,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,,4,Big East Conference,Big East,True,,,,,,,,,,,2021
0,401268678,s:40~l:41~e:401268678~c:401268678,2020-12-11T20:00Z,291,True,False,False,False,[],2020-12-11T20:00Z,0,N/A,2199,WVU Coliseum,Morgantown,WV,14000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,True,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,,,,,,,,,,,,,,,,2021
0,401268239,s:40~l:41~e:401268239~c:401268239,2020-12-11T18:30Z,0,True,False,False,False,[],2020-12-11T18:30Z,0,N/A,1984,William D. Mullins Memorial Center,Amherst,MA,9493.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,113,s:40~l:41~t:113,UMass,Minutemen,MASS,UMass Minutemen,UMass,880007,,True,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,111,s:40~l:41~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,True,1219,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,,,,,,,,,,,,,,,,2021
0,401268223,s:40~l:41~e:401268223~c:401268223,2020-12-11T21:30Z,0,True,False,True,False,[],2020-12-11T21:30Z,0,N/A,1826,Prudential Center,Newark,NJ,18711.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2550,s:40~l:41~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,True,1826,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,2599,s:40~l:41~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St. John's,d10000,101010,True,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,,4,Big East Conference,Big East,True,,,,,,,,,,,2021
0,401259883,s:40~l:41~e:401259883~c:401259883,2020-12-11T22:00Z,73,True,False,False,False,[],2020-12-11T22:00Z,0,N/A,239,Dale F. Halton Arena,Charlotte,NC,9105.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2429,s:40~l:41~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,True,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,True,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,,,,,,,,,,,,,,,,2021
0,401268642,s:40~l:41~e:401268642~c:401268642,2020-12-11T22:05Z,0,True,False,False,False,[],2020-12-11T22:05Z,0,N/A,1959,Reese Court,Cheney,WA,6000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,331,s:40~l:41~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,3159,s:40~l:41~t:3159,College of Idaho,Yotes,IDA,College of Idaho Yotes,Coll Idaho,,,False,,,,,,,,,,,,,,,,,,,2021
0,401266896,s:40~l:41~e:401266896~c:401266896,2020-12-11T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'Miami Invitational'}]",2020-12-11T22:30Z,0,N/A,2134,Millett Hall,Oxford,OH,6400.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,193,s:40~l:41~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,True,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,2419,s:40~l:41~t:2419,Mount St. Joseph,Lions,MSJ,Mount St. Joseph Lions,Mount St. Joseph,000000,,False,,,,,,,,,,,,,,,,,,,2021
0,401268836,s:40~l:41~e:401268836~c:401268836,2020-12-11T23:00Z,0,True,False,False,False,[],2020-12-11T23:00Z,0,N/A,2165,H&PE Arena,Houston,TX,8100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2640,s:40~l:41~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,ebebeb,True,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,2326,s:40~l:41~t:2326,Le Tourneau,Yellow Jackets,LTO,Le Tourneau Yellow Jackets,LeTourneau,,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2326.png,,,,,,,,,,,,,,,,,2021
0,401261844,s:40~l:41~e:401261844~c:401261844,2020-12-11T23:00Z,0,True,False,True,False,[],2020-12-11T23:00Z,0,N/A,2062,Draddy Gymnasium,Riverdale,NY,2345.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2363,s:40~l:41~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,True,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,2520,s:40~l:41~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,ebebeb,True,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,,13,Metro Atlantic Athletic Conference,MAAC,True,,,,,,,,,,,2021
0,401261724,s:40~l:41~e:401261724~c:401261724,2020-12-11T23:30Z,0,True,True,True,False,"[{'type': 'event', 'headline': 'Dakota Showcase'}]",2020-12-11T23:30Z,0,N/A,4796,Sanford Pentagon,Sioux Falls,SD,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,155,s:40~l:41~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,c2c3c0,True,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,49,2571,s:40~l:41~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,South Dakota St,005DAB,c33139,True,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,49,,49,Summit League,Summit,True,,,,,,,,,,,2021
0,401268800,s:40~l:41~e:401268800~c:401268800,2020-12-12T00:00Z,0,True,False,False,False,[],2020-12-12T00:00Z,0,N/A,2189,Bob Carpenter Center,Newark,DE,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,True,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,True,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,,,,,,,,,,,,,,,,2021
0,401268496,s:40~l:41~e:401268496~c:401268496,2020-12-12T00:00Z,0,True,False,True,False,[],2020-12-12T00:00Z,0,N/A,2148,George Bisacca Court at Alumni Hall,Fairfield,CT,2479.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2217,s:40~l:41~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,True,2148,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,True,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,,13,Metro Atlantic Athletic Conference,MAAC,True,,,,,,,,,,,2021
0,401262524,s:40~l:41~e:401262524~c:401262524,2020-12-12T00:00Z,0,True,False,False,False,[],2020-12-12T00:00Z,0,N/A,194,John M. Belk Arena,Davidson,NC,4300.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,True,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,GA Southern,003775,f0f0f0,True,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,27,,,,,,,,,,,,,,,,2021
0,401261841,s:40~l:41~e:401261841~c:401261841,2020-12-12T00:00Z,0,True,False,True,False,[],2020-12-12T00:00Z,0,N/A,2037,Koessler Athletic Center,Buffalo,NY,2196.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2099,s:40~l:41~t:2099,Canisius,Golden Griffins,CAN,Canisius Golden Griffins,Canisius,004a81,dda50f,True,2037,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,13,2368,s:40~l:41~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,True,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,,13,Metro Atlantic Athletic Conference,MAAC,True,,,,,,,,,,,2021
0,401261716,s:40~l:41~e:401261716~c:401261716,2020-12-12T00:00Z,624,True,False,False,False,[],2020-12-12T00:00Z,0,N/A,3416,College Park Center,Arlington,TX,7000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,2810,s:40~l:41~t:2810,Hardin-Simmons,Cowboys,HAR,Hardin-Simmons Cowboys,Hardin-Simmons,000000,,False,,,,,,,,,,,,,,,,,,,2021
0,401252796,s:40~l:41~e:401252796~c:401252796,2020-12-12T00:00Z,1361,True,False,False,False,[],2020-12-12T00:00Z,0,N/A,1955,TD Arena,Charleston,SC,5100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,232,s:40~l:41~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,True,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,10,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,104897,True,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,,,,,,,,,,,,,,,,2021
0,401259955,s:40~l:41~e:401259955~c:401259955,2020-12-12T00:30Z,0,True,False,False,False,[],2020-12-12T00:30Z,0,N/A,2190,Banterra Center,Carbondale,IL,8284.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,So Illinois,85283D,c2c3c0,True,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,93,s:40~l:41~t:93,Murray State,Racers,MUR,Murray State Racers,Murray State,002148,000e00,True,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,,,,,,,,,,,,,,,,2021
